日期,收盘价,总市值,GDP,近十年分位数,总历史分位数
2018-03-26,3913.27,608894.6,820754.3,0.54706,0.57705
2018-03-27,3842.72,617311.81,820754.3,0.56473,0.59113
2018-03-28,3894.05,609908.53,820754.3,0.54971,0.5789
2018-03-29,3898.5,617333.4,820754.3,0.5655,0.5917
2018-04-01,3886.92,621318.52,820754.3,0.58611,0.60703
2018-04-02,3862.48,620259.87,820754.3,0.57789,0.60051
2018-04-03,3854.86,615339.48,820754.3,0.56081,0.58734
2018-04-08,3852.93,613102.58,820754.3,0.55592,0.58304
2018-04-09,3927.17,614090.23,820754.3,0.5588,0.58507
2018-04-10,3938.34,622884.91,820754.3,0.59416,0.61208
2018-04-11,3898.64,626677.85,820754.3,0.60666,0.622
2018-04-12,3871.14,621437.92,820754.3,0.58792,0.60727
2018-04-15,3808.86,618158.07,820754.3,0.57031,0.59318
2018-04-16,3748.64,610231.04,820754.3,0.55058,0.5772
2018-04-17,3766.28,600221.92,820754.3,0.52673,0.55808
2018-04-18,3811.84,605810.77,820754.3,0.5409,0.56958
2018-04-19,3760.85,610406.21,820754.3,0.55177,0.57792
2018-04-22,3766.33,600701.24,820754.3,0.52837,0.55881
2018-04-23,3843.49,599009.58,820754.3,0.52385,0.55517
2018-04-24,3828.7,611516.29,820754.3,0.55551,0.58021
2018-04-25,3755.49,610470.02,820754.3,0.55323,0.57813
2018-04-26,3756.88,600547.37,820754.3,0.52835,0.55843
2018-05-01,3763.65,602441.1,820754.3,0.53454,0.56266
2018-05-02,3793.0,602111.7,820754.3,0.53391,0.56217
2018-05-03,3774.6,606641.33,820754.3,0.54396,0.57048
2018-05-06,3834.19,604526.31,820754.3,0.53824,0.56527
2018-05-07,3878.68,614093.75,820754.3,0.56456,0.58616
2018-05-08,3871.62,619689.86,820754.3,0.5847,0.60138
2018-05-09,3893.06,619405.88,820754.3,0.58241,0.59962
2018-05-10,3872.84,622375.86,820754.3,0.59696,0.61074
2018-05-13,3909.29,619242.37,820754.3,0.581,0.59799
2018-05-14,3924.1,620453.28,820754.3,0.58923,0.60408
2018-05-15,3892.84,624496.11,820754.3,0.60855,0.61864
2018-05-16,3864.05,620599.04,820754.3,0.59063,0.60496
2018-05-17,3903.06,617610.0,820754.3,0.57354,0.59191
2018-05-20,3921.24,623581.1,820754.3,0.6065,0.61649
2018-05-21,3906.21,628186.56,820754.3,0.62336,0.62978
2018-05-22,3854.58,628567.01,820754.3,0.62541,0.63146
2018-05-23,3827.22,620258.0,820754.3,0.58693,0.60119
2018-05-24,3816.5,617374.67,820754.3,0.57313,0.59067
2018-05-27,3833.26,613797.42,820754.3,0.56332,0.58265
2018-05-28,3804.01,612884.86,820754.3,0.56086,0.58059
2018-05-29,3723.37,608698.94,820754.3,0.55099,0.57228
2018-05-30,3802.38,592713.68,820754.3,0.50308,0.53488
2018-05-31,3770.59,603030.36,820754.3,0.53657,0.56098
2018-06-03,3807.58,597982.65,820754.3,0.52097,0.5483
2018-06-04,3845.32,600518.23,820754.3,0.52961,0.55469
2018-06-05,3837.35,606819.18,820754.3,0.54688,0.56826
2018-06-06,3831.01,606808.96,820754.3,0.54665,0.56808
2018-06-07,3779.62,604904.65,820754.3,0.54067,0.56322
2018-06-10,3779.98,601291.93,820754.3,0.53226,0.55618
2018-06-11,3825.95,599642.35,820754.3,0.52569,0.55101
2018-06-12,3788.34,605841.7,820754.3,0.54665,0.56737
2018-06-13,3773.37,599478.78,820754.3,0.52547,0.55067
2018-06-14,3753.43,597517.54,820754.3,0.51951,0.54613
2018-06-18,3621.12,591657.75,820754.3,0.5,0.53038
2018-06-19,3635.44,566359.88,820754.3,0.42722,0.47352
2018-06-20,3592.97,569559.84,820754.3,0.43609,0.48085
2018-06-21,3608.9,560462.39,820754.3,0.41372,0.46295
2018-06-24,3560.48,564562.87,820754.3,0.42188,0.46903
2018-06-25,3531.11,559201.43,820754.3,0.41283,0.46173
2018-06-26,3459.26,558000.48,820754.3,0.40913,0.45879
2018-06-27,3423.53,551350.49,820754.3,0.39581,0.44869
2018-06-28,3510.98,545434.7,820754.3,0.38209,0.43736
2018-07-01,3407.96,559242.71,820754.3,0.41447,0.4624
2018-07-02,3409.28,547183.08,820754.3,0.38569,0.43958
2018-07-03,3363.75,550398.4,820754.3,0.39474,0.44689
2018-07-04,3342.44,543302.37,820754.3,0.37813,0.43372
2018-07-05,3365.12,536578.94,820754.3,0.36976,0.42675
2018-07-08,3459.18,539227.45,820754.3,0.37253,0.42848
2018-07-09,3467.52,553316.4,820754.3,0.40214,0.45223
2018-07-10,3407.53,556066.02,820754.3,0.40707,0.45581
2018-07-11,3481.06,546561.46,820754.3,0.38553,0.43862
2018-07-12,3492.69,559624.26,820754.3,0.41824,0.46421
2018-07-15,3472.09,559396.12,820754.3,0.41859,0.46406
2018-07-16,3449.38,556366.62,820754.3,0.40872,0.45649
2018-07-17,3431.32,553050.97,820754.3,0.40173,0.45108
2018-07-18,3428.34,550335.99,820754.3,0.39622,0.44661
2018-07-19,3492.89,547067.53,820754.3,0.38702,0.43905
2018-07-22,3525.75,557838.65,820754.3,0.41365,0.45964
2018-07-23,3581.71,563055.24,820754.3,0.42722,0.47001
2018-07-24,3577.75,571613.5,820754.3,0.45559,0.49181
2018-07-25,3536.25,571311.62,820754.3,0.45294,0.4898
2018-07-26,3521.23,566770.97,820754.3,0.43837,0.47822
2018-07-29,3515.08,564391.75,820754.3,0.43051,0.4719
2018-07-30,3517.66,561596.92,820754.3,0.42352,0.4665
2018-07-31,3447.39,562617.95,820754.3,0.4264,0.46852
2018-08-01,3370.96,552512.89,820754.3,0.40238,0.45017
2018-08-02,3315.28,540807.17,820754.3,0.3751,0.42844
2018-08-05,3273.27,534515.76,820754.3,0.36637,0.42121
2018-08-06,3368.87,526851.26,820754.3,0.35814,0.414
2018-08-07,3314.51,541177.49,820754.3,0.37706,0.42928
2018-08-08,3397.53,532982.48,820754.3,0.36416,0.41929
2018-08-09,3405.02,544146.91,820754.3,0.3825,0.43363
2018-08-12,3390.34,545287.36,820754.3,0.38569,0.43565
2018-08-13,3372.91,544141.79,820754.3,0.38281,0.43336
2018-08-14,3291.98,542793.01,820754.3,0.38076,0.43169
2018-08-15,3276.73,531437.39,820754.3,0.36334,0.41803
2018-08-16,3229.62,527852.72,820754.3,0.35949,0.41451
2018-08-19,3267.25,520371.01,820754.3,0.35321,0.40885
2018-08-20,3326.65,525571.36,820754.3,0.35773,0.41242
2018-08-21,3307.95,532527.7,820754.3,0.36595,0.41935
2018-08-22,3320.03,528186.77,820754.3,0.36087,0.41493
2018-08-23,3325.33,530873.48,820754.3,0.36401,0.41756
2018-08-26,3406.57,531530.2,820754.3,0.36637,0.41928
2018-08-27,3400.17,542613.2,820754.3,0.38405,0.43295
2018-08-28,3386.57,542485.2,820754.3,0.38363,0.43221
2018-08-29,3351.09,540320.4,820754.3,0.37896,0.4287
2018-08-30,3334.5,533652.31,820754.3,0.36853,0.4206
2018-09-02,3321.82,530832.02,820754.3,0.36431,0.41679
2018-09-03,3363.9,530033.66,820754.3,0.3639,0.41636
2018-09-04,3298.14,535970.96,820754.3,0.375,0.42481
2018-09-05,3262.88,526746.86,820754.3,0.35882,0.41182
2018-09-06,3277.64,523736.98,820754.3,0.35538,0.40924
2018-09-09,3230.07,525348.46,820754.3,0.35732,0.41095
2018-09-10,3224.21,518033.72,820754.3,0.35115,0.40502
2018-09-11,3202.02,517702.45,820754.3,0.35074,0.40489
2018-09-12,3236.57,515818.79,820754.3,0.34936,0.40385
2018-09-13,3242.09,521262.38,820754.3,0.35456,0.40801
2018-09-16,3204.92,519439.81,820754.3,0.35224,0.40666
2018-09-17,3269.43,513094.18,820754.3,0.34731,0.40287
2018-09-18,3312.48,522623.47,820754.3,0.35512,0.40916
2018-09-19,3310.13,529494.52,820754.3,0.3636,0.41697
2018-09-20,3410.49,529198.57,820754.3,0.36345,0.41684
2018-09-24,3379.8,541907.49,820754.3,0.38363,0.4338
2018-09-25,3417.24,538543.28,820754.3,0.37829,0.42909
2018-09-26,3403.59,543602.8,820754.3,0.38923,0.43811
2018-09-27,3438.86,539306.04,820754.3,0.37921,0.42975
2018-10-07,3290.9,544753.63,820754.3,0.39186,0.44028
2018-10-08,3288.69,524115.26,820754.3,0.35526,0.4103
2018-10-09,3281.6,524435.1,820754.3,0.35567,0.41078
2018-10-10,3124.11,524933.99,820754.3,0.35594,0.41126
2018-10-11,3170.73,495987.31,820754.3,0.33484,0.38862
2018-10-14,3126.45,500099.13,820754.3,0.33799,0.39276
2018-10-15,3100.97,493197.43,820754.3,0.33059,0.38595
2018-10-16,3118.25,488711.74,820754.3,0.3273,0.3837
2018-10-17,3044.39,491902.07,820754.3,0.33046,0.38602
2018-10-18,3134.95,478191.29,820754.3,0.32046,0.37405
2018-10-21,3270.27,491083.44,820754.3,0.32895,0.38548
2018-10-22,3183.43,512256.56,820754.3,0.34457,0.40237
2018-10-23,3188.2,501008.6,820754.3,0.33799,0.39405
2018-10-24,3194.31,502397.72,820754.3,0.3395,0.39545
2018-10-25,3173.64,502397.6,820754.3,0.33936,0.39533
2018-10-28,3076.89,501785.54,820754.3,0.33758,0.3943
2018-10-29,3110.26,491048.31,820754.3,0.32648,0.38478
2018-10-30,3153.82,496028.67,820754.3,0.33224,0.38921
2018-10-31,3177.03,502480.41,820754.3,0.3395,0.39636
2018-11-01,3290.25,504355.06,820754.3,0.34059,0.39806
2018-11-04,3262.84,518916.94,820754.3,0.34951,0.40763
2018-11-05,3243.15,517163.64,820754.3,0.34745,0.4063
2018-11-06,3221.91,515661.15,820754.3,0.34539,0.40496
2018-11-07,3212.77,512685.97,820754.3,0.34361,0.40363
2018-11-08,3167.44,511259.51,820754.3,0.34306,0.40321
2018-11-11,3205.14,505214.67,820754.3,0.3384,0.39825
2018-11-12,3237.38,513252.77,820754.3,0.34416,0.40478
2018-11-13,3204.94,518956.23,820754.3,0.34951,0.40888
2018-11-14,3242.37,515155.29,820754.3,0.34484,0.40544
2018-11-15,3257.67,522264.31,820754.3,0.35292,0.41196
2018-11-18,3294.6,527146.89,820754.3,0.35896,0.41848
2018-11-19,3218.41,531632.61,820754.3,0.36719,0.4259
2018-11-20,3226.49,519866.93,820754.3,0.3491,0.40978
2018-11-21,3214.43,521700.29,820754.3,0.35101,0.41146
2018-11-22,3143.48,521025.25,820754.3,0.35045,0.41104
2018-11-25,3141.24,506957.28,820754.3,0.33635,0.39916
2018-11-26,3137.24,505927.04,820754.3,0.33553,0.39843
2018-11-27,3178.93,506294.51,820754.3,0.33594,0.39892
2018-11-28,3137.65,512117.97,820754.3,0.33909,0.40301
2018-11-29,3172.69,503995.32,820754.3,0.33196,0.39476
2018-12-02,3260.95,508211.98,820754.3,0.33594,0.40036
2018-12-03,3267.71,522233.79,820754.3,0.35115,0.41318
2018-12-04,3252.0,524341.56,820754.3,0.35403,0.41667
2018-12-05,3181.67,521394.07,820754.3,0.34977,0.41233
2018-12-06,3181.56,511825.33,820754.3,0.33772,0.40289
2018-12-09,3144.76,511909.31,820754.3,0.33758,0.40307
2018-12-10,3159.82,506766.16,820754.3,0.33388,0.39874
2018-12-11,3170.61,509430.93,820754.3,0.33594,0.40132
2018-12-12,3219.69,510909.15,820754.3,0.33703,0.4027
2018-12-13,3165.91,517071.05,820754.3,0.34347,0.40799
2018-12-16,3161.2,507533.03,820754.3,0.33306,0.39916
2018-12-17,3128.43,507629.34,820754.3,0.33306,0.39934
2018-12-18,3091.13,503534.8,820754.3,0.32648,0.39262
2018-12-19,3067.42,497754.34,820754.3,0.321,0.38621
2018-12-20,3029.4,495999.02,820754.3,0.32005,0.38489
2018-12-23,3038.2,491664.09,820754.3,0.31538,0.38118
2018-12-24,3017.28,494366.41,820754.3,0.31661,0.38286
2018-12-25,3002.03,490408.61,820754.3,0.31332,0.38005
2018-12-26,2990.51,488962.19,820754.3,0.31196,0.37844
2018-12-27,3010.65,484979.27,820754.3,0.30978,0.37504
2019-01-01,2969.54,486950.23,900309.0,0.24589,0.31089
2019-01-02,2964.84,481491.86,900309.0,0.23592,0.30302
2019-01-03,3035.87,480430.87,900309.0,0.23459,0.30203
2019-01-06,3054.3,491334.11,900309.0,0.25247,0.31689
2019-01-07,3047.7,496186.13,900309.0,0.26151,0.32487
2019-01-08,3078.48,495525.7,900309.0,0.26028,0.32417
2019-01-09,3072.69,498995.53,900309.0,0.26634,0.33065
2019-01-10,3094.78,497207.75,900309.0,0.26335,0.32726
2019-01-13,3067.78,500874.63,900309.0,0.27015,0.33493
2019-01-14,3127.99,497196.66,900309.0,0.26192,0.32707
2019-01-15,3128.65,504169.36,900309.0,0.27467,0.3401
2019-01-16,3111.42,504443.58,900309.0,0.27497,0.34059
2019-01-17,3168.17,501888.87,900309.0,0.27116,0.33661
2019-01-20,3185.64,509016.63,900309.0,0.28536,0.35201
2019-01-21,3143.32,512484.61,900309.0,0.29276,0.35846
2019-01-22,3141.05,506570.09,900309.0,0.27878,0.34555
2019-01-23,3158.78,507254.14,900309.0,0.28155,0.34753
2019-01-24,3184.47,509649.54,900309.0,0.28841,0.35487
2019-01-27,3183.78,511123.77,900309.0,0.29076,0.35685
2019-01-28,3193.97,509909.08,900309.0,0.28859,0.35495
2019-01-29,3168.48,508118.24,900309.0,0.28355,0.35098
2019-01-30,3201.63,504213.86,900309.0,0.27276,0.33958
2019-01-31,3247.4,505096.15,900309.0,0.27511,0.34185
2019-02-10,3306.47,513669.05,900309.0,0.29482,0.36166
2019-02-11,3330.34,523022.49,900309.0,0.30633,0.37255
2019-02-12,3397.03,527417.84,900309.0,0.30757,0.37541
2019-02-13,3402.14,537004.53,900309.0,0.31237,0.38391
2019-02-14,3338.7,537762.78,900309.0,0.31348,0.38528
2019-02-17,3445.74,531311.96,900309.0,0.3088,0.37864
2019-02-18,3439.61,547471.33,900309.0,0.32237,0.39484
2019-02-19,3451.93,548056.72,900309.0,0.32278,0.39561
2019-02-20,3442.71,549545.19,900309.0,0.32388,0.39668
2019-02-21,3520.12,547815.04,900309.0,0.32251,0.39508
2019-02-24,3729.48,558872.4,900309.0,0.33512,0.40889
2019-02-25,3684.69,590564.38,900309.0,0.37706,0.44431
2019-02-26,3678.39,586476.49,900309.0,0.37171,0.44033
2019-02-27,3669.37,587065.94,900309.0,0.37279,0.44109
2019-02-28,3749.71,585821.47,900309.0,0.36976,0.43889
2019-03-03,3794.1,595946.43,900309.0,0.38734,0.45325
2019-03-04,3816.01,604704.3,900309.0,0.40995,0.47057
2019-03-05,3848.09,612471.49,900309.0,0.4264,0.48374
2019-03-06,3808.85,621651.25,900309.0,0.4476,0.50015
2019-03-07,3657.58,622662.64,900309.0,0.45029,0.50207
2019-03-10,3729.95,596681.5,900309.0,0.38734,0.45406
2019-03-11,3755.35,611793.0,900309.0,0.42064,0.48021
2019-03-12,3724.19,619534.14,900309.0,0.43997,0.49513
2019-03-13,3698.49,610365.44,900309.0,0.41759,0.47816
2019-03-14,3745.01,601188.48,900309.0,0.39934,0.46326
2019-03-17,3851.75,608295.86,900309.0,0.41201,0.47434
2019-03-18,3833.96,623608.35,900309.0,0.45107,0.50428
2019-03-19,3835.44,623259.6,900309.0,0.45066,0.50383
2019-03-20,3836.89,622822.96,900309.0,0.45006,0.50339
2019-03-21,3833.8,625586.19,900309.0,0.45727,0.50943
2019-03-24,3742.83,626259.81,900309.0,0.46012,0.51222
2019-03-25,3700.44,614788.01,900309.0,0.42845,0.48734
2019-03-26,3743.39,604788.08,900309.0,0.40461,0.46924
2019-03-27,3728.4,610217.07,900309.0,0.41389,0.47705
2019-03-28,3872.34,604701.69,900309.0,0.40386,0.46867
2019-03-31,3973.93,624479.12,900309.0,0.45395,0.50794
2019-04-01,3971.29,642785.52,900309.0,0.50123,0.54425
2019-04-02,4022.16,644139.63,900309.0,0.50576,0.54791
2019-04-03,4062.23,651303.5,900309.0,0.52487,0.56244
2019-04-07,4057.23,656924.08,900309.0,0.5403,0.57491
2019-04-08,4075.43,655370.08,900309.0,0.53618,0.57181
2019-04-09,4085.85,656195.37,900309.0,0.53783,0.57311
2019-04-10,3997.58,655878.24,900309.0,0.5372,0.57264
2019-04-11,3988.62,644201.75,900309.0,0.50411,0.54724
2019-04-14,3975.52,643803.78,900309.0,0.50247,0.54649
2019-04-15,4085.79,641200.7,900309.0,0.49507,0.54076
2019-04-16,4087.24,656573.22,900309.0,0.53947,0.5752
2019-04-17,4072.08,659553.96,900309.0,0.54953,0.58265
2019-04-18,4120.61,656064.94,900309.0,0.53698,0.5731
2019-04-21,4025.61,661274.38,900309.0,0.55428,0.5867
2019-04-22,4019.01,649956.06,900309.0,0.51686,0.55813
2019-04-23,4030.09,645048.37,900309.0,0.50411,0.54859
2019-04-24,3941.82,647909.28,900309.0,0.51048,0.55341
2019-04-25,3889.27,630588.44,900309.0,0.4659,0.52019
2019-04-28,3900.33,623181.1,900309.0,0.44161,0.50132
2019-04-29,3913.21,615814.23,900309.0,0.42064,0.48538
2019-05-08,3599.7,572687.8,900309.0,0.33512,0.41613
2019-05-08,3599.7,572687.8,900309.0,0.33539,0.4163
2019-05-08,3599.7,572687.8,900309.0,0.33566,0.41647
2019-05-09,3730.45,591676.73,900309.0,0.36349,0.44146
2019-05-12,3668.73,584681.99,900309.0,0.3535,0.43199
2019-05-14,3727.09,592724.83,900309.0,0.36641,0.44354
2019-05-15,3743.96,596885.18,900309.0,0.37572,0.45128
2019-05-16,3648.76,580950.44,900309.0,0.348,0.42695
2019-05-19,3617.79,578129.64,900309.0,0.34376,0.42274
2019-05-20,3666.78,586081.81,900309.0,0.35694,0.43428
2019-05-21,3649.38,583199.41,900309.0,0.35323,0.43094
2019-05-22,3583.96,573459.54,900309.0,0.33786,0.41684
2019-05-25,3593.91,572803.99,900309.0,0.33635,0.41555
2019-05-26,3637.2,582481.06,900309.0,0.352,0.42911
2019-05-27,3672.26,585759.61,900309.0,0.35802,0.43452
2019-05-28,3663.91,586416.46,900309.0,0.35993,0.43614
2019-05-29,3641.18,584007.41,900309.0,0.35485,0.43165
2019-06-01,3629.79,582990.28,900309.0,0.35294,0.43007
2019-06-02,3632.01,580011.64,900309.0,0.348,0.42529
2019-06-03,3598.47,573948.76,900309.0,0.33854,0.41703
2019-06-04,3597.11,574139.59,900309.0,0.33896,0.4172
2019-06-08,3564.68,565925.46,900309.48,0.3284,0.40691
2019-06-09,3610.74,571921.11,900309.48,0.33457,0.41289
2019-06-10,3719.28,588288.23,900309.48,0.36667,0.44035
2019-06-11,3691.1,584712.76,900309.48,0.35926,0.43355
2019-06-12,3685.39,585289.87,900309.48,0.35993,0.43429
2019-06-15,3654.88,578138.66,900309.48,0.3465,0.42256
2019-06-16,3654.82,578648.87,900309.48,0.34815,0.4236
2019-06-17,3667.62,579634.92,900309.48,0.34979,0.42522
2019-06-18,3715.94,586410.21,900309.48,0.36502,0.43784
2019-06-19,3828.52,599548.62,900309.48,0.39161,0.45973
2019-06-22,3833.94,603719.68,900309.48,0.40165,0.46858
2019-06-23,3841.27,604431.1,900309.48,0.40412,0.47047
2019-06-24,3801.31,598746.28,900309.48,0.39053,0.45847
2019-06-25,3794.33,598281.55,900309.48,0.3893,0.45747
2019-06-26,3834.82,603306.48,900309.48,0.40189,0.46833
2019-06-29,3825.59,599697.42,900309.48,0.393,0.46009
2019-06-30,3935.81,615239.41,900309.48,0.42922,0.49089
2019-07-01,3937.17,615690.91,900309.48,0.42963,0.49104
2019-07-02,3893.53,609595.14,900309.48,0.41358,0.47847
2019-07-03,3873.1,607219.04,900309.48,0.41053,0.47545
2019-07-06,3893.2,609549.94,900309.48,0.41399,0.47849
2019-07-07,3802.79,593581.84,900309.48,0.37695,0.44659
2019-07-08,3793.13,593136.07,900309.48,0.37654,0.44589
2019-07-09,3786.74,589615.78,900309.48,0.37037,0.44057
2019-07-10,3785.22,589915.41,900309.48,0.37145,0.4413
2019-07-13,3808.73,593073.8,900309.48,0.37737,0.44608
2019-07-14,3824.19,596571.35,900309.48,0.38601,0.45316
2019-07-15,3806.84,595929.91,900309.48,0.38395,0.45159
2019-07-16,3804.64,595703.33,900309.48,0.38395,0.45145
2019-07-17,3768.4,588918.15,900309.48,0.37022,0.4398
2019-07-20,3807.96,593602.69,900309.48,0.37942,0.44716
2019-07-21,3781.68,590917.14,900309.48,0.37407,0.44214
2019-07-22,3789.91,593888.96,900309.48,0.38107,0.44806
2019-07-23,3819.83,599717.86,900309.48,0.39835,0.46145
2019-07-24,3851.07,603231.42,900309.48,0.40765,0.46966
2019-07-27,3858.57,603817.13,900309.48,0.4107,0.47154
2019-07-28,3854.27,603875.19,900309.48,0.41111,0.47169
2019-07-29,3870.32,606615.48,900309.48,0.41646,0.47644
2019-07-30,3835.36,602653.65,900309.48,0.40658,0.46797
2019-07-31,3803.47,598931.08,900309.48,0.39654,0.45922
2019-08-03,3747.44,591117.82,900309.48,0.37449,0.44129
2019-08-04,3675.69,582400.36,900309.48,0.35514,0.42537
2019-08-05,3636.33,572675.96,900309.48,0.3358,0.40918
2019-08-06,3621.43,570677.34,900309.48,0.33333,0.40677
2019-08-07,3669.29,576630.82,900309.48,0.34513,0.41698
2019-08-10,3633.53,571564.39,900309.48,0.33457,0.40768
2019-08-11,3699.1,580736.77,900309.48,0.35391,0.42333
2019-08-12,3665.75,576846.68,900309.48,0.34609,0.41719
2019-08-13,3682.4,579687.47,900309.48,0.35226,0.42194
2019-08-14,3694.0,581695.16,900309.48,0.35664,0.42554
2019-08-17,3710.54,583777.32,900309.48,0.36255,0.43
2019-08-18,3791.09,597280.75,900309.48,0.39547,0.4565
2019-08-19,3787.73,596791.31,900309.48,0.39424,0.45551
2019-08-20,3781.76,596209.91,900309.48,0.39218,0.45395
2019-08-21,3793.51,597128.45,900309.48,0.39613,0.45668
2019-08-24,3820.86,598820.04,900309.48,0.40247,0.46112
2019-08-25,3765.91,594620.65,900309.48,0.38724,0.44956
2019-08-26,3816.95,603586.62,900309.48,0.41646,0.47257
2019-08-27,3802.58,602201.05,900309.48,0.41276,0.46929
2019-08-28,3790.19,601582.18,900309.48,0.41053,0.46745
2019-08-31,3799.59,599971.96,900309.48,0.40617,0.4636
2019-09-01,3848.32,609350.5,900309.48,0.42963,0.48373
2019-09-02,3853.61,611986.91,900309.48,0.43868,0.49073
2019-09-03,3886.0,617190.45,900309.48,0.45226,0.50086
2019-09-04,3925.32,623180.54,900309.48,0.46935,0.51354
2019-09-07,3948.51,625665.41,900309.48,0.4786,0.52052
2019-09-08,3972.95,633052.13,900309.48,0.50041,0.53776
2019-09-09,3959.26,632213.32,900309.48,0.49877,0.53618
2019-09-10,3930.1,628972.29,900309.48,0.48971,0.52919
2019-09-14,3972.38,633060.19,900309.48,0.50185,0.53815
2019-09-15,3957.72,633356.49,900309.48,0.50268,0.53857
2019-09-16,3891.22,622112.48,900309.48,0.46727,0.51081
2019-09-17,3910.08,623827.96,900309.48,0.47345,0.51522
2019-09-18,3924.38,627853.92,900309.48,0.48765,0.52673
2019-09-21,3935.65,629227.35,900309.48,0.49238,0.53
2019-09-22,3890.66,623285.3,900309.48,0.47139,0.51308
2019-09-23,3901.08,625102.12,900309.48,0.47797,0.51804
2019-09-24,3870.98,617912.35,900309.48,0.45451,0.50057
2019-09-25,3841.14,609214.55,900309.48,0.42963,0.4814
2019-09-28,3852.65,611661.11,900309.48,0.43722,0.48666
2019-10-06,3814.53,605994.02,900309.48,0.42569,0.47658
2019-10-07,3837.68,607609.93,900309.48,0.42798,0.479
2019-10-08,3843.24,610695.89,900309.48,0.43663,0.48596
2019-10-09,3874.64,616642.13,900309.48,0.45208,0.49801
2019-10-12,3911.73,620988.95,900309.48,0.46502,0.50723
2019-10-13,3953.24,628868.9,900309.48,0.49506,0.53033
2019-10-14,3936.25,624435.5,900309.48,0.47942,0.51771
2019-10-15,3922.69,621781.95,900309.5,0.46914,0.50992
2019-10-16,3925.22,621633.85,900309.5,0.46771,0.50892
2019-10-19,3869.38,614125.89,900309.5,0.44774,0.49349
2019-10-20,3880.84,614496.78,900309.5,0.44856,0.49391
2019-10-21,3895.88,618523.21,900309.5,0.45885,0.5017
2019-10-22,3871.08,615640.23,900309.5,0.45103,0.49533
2019-10-23,3870.67,615404.24,900309.5,0.45084,0.49519
2019-10-26,3896.79,619169.66,900309.5,0.46173,0.50353
2019-10-27,3926.59,625874.2,900309.5,0.48807,0.52289
2019-10-28,3910.23,621374.33,900309.5,0.46996,0.50918
2019-10-29,3891.23,617872.22,900309.5,0.45802,0.50028
2019-10-30,3886.75,614681.44,900309.5,0.4492,0.49336
2019-11-02,3952.39,621648.97,900309.5,0.47202,0.51016
2019-11-03,3978.12,625458.33,900309.5,0.48765,0.52159
2019-11-04,4002.81,629044.54,900309.5,0.50247,0.53301
2019-11-05,3984.88,626315.21,900309.5,0.49259,0.52525
2019-11-06,3991.87,627852.95,900309.5,0.49815,0.52961
2019-11-09,3973.01,625427.74,900309.5,0.48765,0.521
2019-11-10,3902.98,613079.91,900309.5,0.44527,0.48929
2019-11-11,3903.69,614107.35,900309.5,0.44815,0.49141
2019-11-12,3899.98,612834.56,900309.5,0.44527,0.48901
2019-11-13,3905.86,614652.72,900309.5,0.45043,0.49282
2019-11-16,3877.09,609966.83,900309.5,0.43374,0.48029
2019-11-17,3907.93,614468.08,900309.5,0.45021,0.49226
2019-11-18,3947.04,621689.58,900309.5,0.47531,0.51069
2019-11-19,3907.86,616904.94,900309.5,0.45844,0.49817
2019-11-20,3889.6,615331.18,900309.5,0.45372,0.49438
2019-11-23,3849.99,609788.22,900309.5,0.43333,0.47906
