日期,指数,市净率,等权市净率,市净率中位数
2009-10-22,12624.68,4.44,5.42,4.32
2009-10-23,12843.21,4.48,5.47,4.36
2009-10-26,12815.26,4.46,5.46,4.38
2009-10-27,12412.45,4.33,5.3,4.22
2009-10-28,12505.33,4.37,5.35,4.27
2009-10-29,12193.16,4.27,5.25,4.15
2009-10-30,12297.16,4.28,5.27,4.22
2009-11-02,12715.65,4.44,5.46,4.34
2009-11-03,12859.86,4.5,5.58,4.41
2009-11-04,12931.21,4.53,5.5,4.43
2009-11-05,12901.7,4.55,5.54,4.52
2009-11-06,12987.2,4.57,5.57,4.55
2009-11-09,13036.3,4.62,5.63,4.54
2009-11-10,13151.49,4.64,5.64,4.58
2009-11-11,13106.92,4.61,5.64,4.57
2009-11-12,13180.28,4.64,5.68,4.6
2009-11-13,13264.4,4.64,5.73,4.67
2009-11-16,13699.68,4.76,5.85,4.8
2009-11-17,13671.08,4.77,5.88,4.8
2009-11-18,13642.35,4.78,5.91,4.82
2009-11-19,13699.55,4.83,6.0,4.9
2009-11-20,13695.15,4.85,6.04,4.94
2009-11-23,13854.66,4.93,6.15,5.03
2009-11-24,13453.28,4.71,5.87,4.75
2009-11-25,13814.55,4.85,6.06,4.92
2009-11-26,13287.37,4.67,5.85,4.74
2009-11-27,12876.15,4.54,5.69,4.63
2009-11-30,13486.77,4.75,5.92,4.8
2009-12-01,13682.17,4.86,6.07,4.96
2009-12-02,13800.5,4.91,6.15,5.05
2009-12-03,13759.84,4.93,6.2,5.07
2009-12-04,13884.93,4.86,6.04,4.93
2009-12-07,14051.52,4.93,6.14,5.06
2009-12-08,13930.28,4.91,6.14,5.08
2009-12-09,13772.17,4.85,6.05,4.99
2009-12-10,13868.8,4.88,6.1,5.04
2009-12-11,13875.87,4.88,6.1,5.05
2009-12-14,13940.44,4.88,6.08,5.03
2009-12-15,13825.84,4.87,6.09,5.0
2009-12-16,13664.97,4.82,6.03,4.95
2009-12-17,13391.72,4.69,5.86,4.82
2009-12-18,12914.97,4.53,5.76,4.64
2009-12-21,13011.15,4.58,5.83,4.67
2009-12-22,12647.51,4.46,5.68,4.54
2009-12-23,12813.29,4.54,5.77,4.62
2009-12-24,13305.31,4.69,5.95,4.75
2009-12-25,13289.94,4.71,5.99,4.8
2009-12-28,13463.98,4.78,6.09,4.87
2009-12-29,13503.99,4.8,6.12,4.96
2009-12-30,13644.47,4.8,5.98,4.89
2009-12-31,13699.97,4.82,6.03,4.94
2010-01-04,13533.54,4.81,6.05,4.97
2010-01-05,13517.38,4.83,6.11,5.02
2010-01-06,13505.18,4.82,6.1,4.97
2010-01-07,13235.48,4.72,5.98,4.88
2010-01-08,13267.44,4.75,6.04,4.92
2010-01-11,13161.09,4.76,6.09,4.99
2010-01-12,13381.25,4.87,6.2,5.09
2010-01-13,13016.56,4.8,6.14,5.08
2010-01-14,13204.19,4.9,6.27,5.18
2010-01-15,13264.37,4.94,6.32,5.22
2010-01-18,13361.52,5.0,6.4,5.28
2010-01-19,13350.67,4.98,6.39,5.24
2010-01-20,12916.15,4.79,6.15,5.03
2010-01-21,12917.15,4.8,6.17,5.02
2010-01-22,12595.94,4.67,5.99,4.91
2010-01-25,12470.19,4.62,5.9,4.83
2010-01-26,12162.56,4.47,5.7,4.7
2010-01-27,12046.78,4.44,5.65,4.63
2010-01-28,12120.48,4.49,5.7,4.68
2010-01-29,12137.2,4.52,5.75,4.74
2010-02-01,11989.11,4.45,5.66,4.62
2010-02-02,11912.93,4.41,5.62,4.6
2010-02-03,12262.57,4.5,5.71,4.65
2010-02-04,12169.48,4.51,5.75,4.7
2010-02-05,11917.14,4.41,5.61,4.58
2010-02-08,11947.34,4.41,5.61,4.56
2010-02-09,11970.44,4.4,5.6,4.56
2010-02-10,12185.38,4.47,5.66,4.62
2010-02-11,12224.6,4.47,5.64,4.59
2010-02-12,12304.78,4.49,5.75,4.67
2010-02-22,12213.54,4.48,5.76,4.62
2010-02-23,12069.21,4.47,5.78,4.65
2010-02-24,12282.09,4.57,5.92,4.77
2010-02-25,12494.27,4.64,6.02,4.84
2010-02-26,12436.66,4.63,6.0,4.82
2010-03-01,12588.26,4.67,6.06,4.87
2010-03-02,12548.91,4.65,6.08,4.9
2010-03-03,12612.69,4.69,6.15,4.92
2010-03-04,12312.89,4.56,5.95,4.79
2010-03-05,12341.74,4.56,5.96,4.77
2010-03-08,12437.57,4.61,6.03,4.8
2010-03-09,12507.66,4.61,6.03,4.79
2010-03-10,12391.65,4.55,5.97,4.72
2010-03-11,12367.69,4.53,5.94,4.75
2010-03-12,12169.11,4.46,5.86,4.67
2010-03-15,11903.33,4.41,5.8,4.64
2010-03-16,11948.76,4.43,5.86,4.67
2010-03-17,12233.77,4.54,5.93,4.79
2010-03-18,12236.73,4.54,5.94,4.83
2010-03-19,12352.92,4.53,5.98,4.86
2010-03-22,12352.45,4.55,6.03,4.9
2010-03-23,12304.98,4.51,6.0,4.86
2010-03-24,12290.04,4.54,6.03,4.92
2010-03-25,12086.9,4.5,5.97,4.92
2010-03-26,12240.36,4.55,6.02,4.97
2010-03-29,12552.45,4.6,6.04,4.98
2010-03-30,12593.04,4.62,6.09,5.02
2010-03-31,12494.35,4.62,6.13,5.06
2010-04-01,12686.06,4.63,6.13,5.07
2010-04-02,12767.86,4.72,6.28,5.11
2010-04-06,12702.84,4.72,6.3,5.15
2010-04-07,12631.97,4.73,6.34,5.21
2010-04-08,12427.0,4.7,6.34,5.2
2010-04-09,12555.12,4.77,6.43,5.26
2010-04-12,12399.2,4.79,6.49,5.34
2010-04-13,12511.89,4.74,6.38,5.19
2010-04-14,12557.7,4.78,6.45,5.24
2010-04-15,12513.29,4.72,6.37,5.13
2010-04-16,12416.86,4.7,6.35,5.15
2010-04-19,11644.58,4.49,6.12,4.97
2010-04-20,11538.98,4.34,6.17,5.02
2010-04-21,11766.82,4.42,6.35,5.19
2010-04-22,11703.96,4.42,6.37,5.17
2010-04-23,11702.87,4.37,6.24,5.13
2010-04-26,11602.63,4.27,6.19,5.09
2010-04-27,11355.37,4.11,6.01,4.87
2010-04-28,11333.85,4.07,5.97,4.77
2010-04-29,11196.35,3.95,5.79,4.63
2010-04-30,11162.54,3.87,5.62,4.46
2010-05-04,10960.77,3.84,5.61,4.47
2010-05-05,11003.73,3.92,5.78,4.62
2010-05-06,10422.56,3.78,5.63,4.5
2010-05-07,10146.43,3.73,5.54,4.4
2010-05-10,10264.05,3.68,5.44,4.33
2010-05-11,10091.2,3.59,5.29,4.18
2010-05-12,10146.63,3.54,5.16,4.07
2010-05-13,10417.81,3.64,5.29,4.16
2010-05-14,10330.14,3.65,5.33,4.18
2010-05-17,9731.72,3.44,5.03,3.92
2010-05-18,10003.81,3.5,5.07,3.93
2010-05-19,9991.4,3.51,5.09,3.95
2010-05-20,9945.55,3.47,5.0,3.87
2010-05-21,10209.07,3.55,5.1,3.9
2010-05-24,10620.13,3.7,5.32,4.14
2010-05-25,10365.23,3.66,5.3,4.12
2010-05-26,10361.7,3.66,5.3,4.15
2010-05-27,10543.33,3.73,5.41,4.23
2010-05-28,10495.65,3.74,5.44,4.23
2010-05-31,10204.17,3.65,5.31,4.1
2010-06-01,10098.45,3.6,5.21,3.98
2010-06-02,10188.14,3.65,5.28,4.07
2010-06-03,10118.04,3.62,5.25,4.04
2010-06-04,10187.2,3.65,5.3,4.09
2010-06-07,9992.67,3.64,5.3,4.16
2010-06-08,10038.78,3.67,5.36,4.24
2010-06-09,10346.27,3.76,5.48,4.29
2010-06-10,10222.22,3.77,5.53,4.33
2010-06-11,10239.33,3.77,5.5,4.34
2010-06-17,10162.37,3.71,5.42,4.27
2010-06-18,9966.54,3.58,5.2,4.09
2010-06-21,10309.61,3.69,5.32,4.2
2010-06-22,10345.55,3.71,5.36,4.23
2010-06-23,10256.27,3.7,5.35,4.26
2010-06-24,10250.9,3.71,5.36,4.27
2010-06-25,10104.83,3.65,5.27,4.18
2010-06-28,10012.06,3.59,5.18,4.12
2010-06-29,9508.91,3.4,4.91,3.87
2010-06-30,9386.94,3.36,4.83,3.78
2010-07-01,9203.91,3.31,4.77,3.74
2010-07-02,9227.89,3.29,4.73,3.73
2010-07-05,9171.03,3.28,4.71,3.72
2010-07-06,9363.02,3.36,4.83,3.84
2010-07-07,9485.43,3.39,4.89,3.88
2010-07-08,9465.8,3.38,4.88,3.85
2010-07-09,9816.86,3.48,4.99,3.96
2010-07-12,9959.22,3.52,5.04,4.01
2010-07-13,9801.76,3.47,4.98,3.98
2010-07-14,9803.72,3.48,5.01,4.0
2010-07-15,9718.73,3.41,4.89,3.89
2010-07-16,9806.64,3.43,4.9,3.91
2010-07-19,10097.1,3.51,5.0,4.0
2010-07-20,10339.43,3.6,5.13,4.08
2010-07-21,10324.13,3.6,5.13,4.08
2010-07-22,10471.77,3.65,5.19,4.12
2010-07-23,10527.95,3.66,5.2,4.15
2010-07-26,10591.13,3.71,5.27,4.2
2010-07-27,10566.21,3.7,5.26,4.2
2010-07-28,10825.17,3.78,5.36,4.26
2010-07-29,10838.91,3.79,5.38,4.31
2010-07-30,10785.35,3.78,5.37,4.31
2010-08-02,11004.74,3.84,5.46,4.38
2010-08-03,10830.7,3.77,5.38,4.31
2010-08-04,10870.38,3.8,5.43,4.36
2010-08-05,10768.08,3.79,5.45,4.37
2010-08-06,10942.93,3.86,5.55,4.45
2010-08-09,11017.41,3.91,5.62,4.51
2010-08-10,10715.39,3.78,5.43,4.32
2010-08-11,10806.63,3.82,5.49,4.39
2010-08-12,10680.02,3.77,5.43,4.34
2010-08-13,10886.57,3.84,5.52,4.41
2010-08-16,11164.79,3.93,5.64,4.49
2010-08-17,11281.97,3.97,5.68,4.54
2010-08-18,11282.33,3.96,5.68,4.54
2010-08-19,11321.17,3.97,5.69,4.53
2010-08-20,11090.46,3.88,5.59,4.44
2010-08-23,11078.86,3.89,5.63,4.45
2010-08-24,11214.24,3.94,5.71,4.51
2010-08-25,10963.99,3.86,5.61,4.42
2010-08-26,11009.49,3.89,5.66,4.46
2010-08-27,11034.73,3.92,5.69,4.46
2010-08-30,11303.33,4.03,5.85,4.57
2010-08-31,11338.71,4.05,5.91,4.63
2010-09-01,11318.74,4.01,5.82,4.56
2010-09-02,11465.15,4.06,5.93,4.62
2010-09-03,11467.09,4.08,5.98,4.66
2010-09-06,11656.08,4.08,5.94,4.66
2010-09-07,11682.7,4.11,5.98,4.71
2010-09-08,11722.78,4.14,6.04,4.68
2010-09-09,11465.35,4.08,5.98,4.63
2010-09-10,11530.99,4.11,6.03,4.65
2010-09-13,11690.35,4.18,6.12,4.74
2010-09-14,11665.41,4.19,6.14,4.75
2010-09-15,11412.1,4.11,6.03,4.67
2010-09-16,11164.02,4.01,5.89,4.58
2010-09-17,11208.25,4.0,5.89,4.57
2010-09-20,11150.33,3.96,5.82,4.52
2010-09-21,11210.74,3.96,5.8,4.49
2010-09-27,11409.81,4.05,5.93,4.58
2010-09-28,11274.49,4.02,5.92,4.56
2010-09-29,11223.86,3.98,5.84,4.5
2010-09-30,11468.54,4.04,5.91,4.53
2010-10-08,11911.37,4.14,6.04,4.65
2010-10-11,12237.65,4.18,6.04,4.65
2010-10-12,12373.28,4.2,6.07,4.65
2010-10-13,12603.0,4.21,6.08,4.69
2010-10-14,12507.71,4.11,5.92,4.59
2010-10-15,12765.5,4.14,5.89,4.54
2010-10-18,12649.27,4.07,5.78,4.44
2010-10-19,12970.2,4.18,5.94,4.58
2010-10-20,13130.01,4.21,5.95,4.57
2010-10-21,13111.52,4.24,5.98,4.62
2010-10-22,13224.98,4.28,6.04,4.62
2010-10-25,13734.2,4.37,6.26,4.74
2010-10-26,13729.96,4.37,6.27,4.75
2010-10-27,13452.17,4.31,6.22,4.72
2010-10-28,13445.03,4.32,6.23,4.76
2010-10-29,13367.24,4.37,6.28,4.79
2010-11-01,13743.77,4.53,6.43,4.91
2010-11-02,13646.46,4.5,6.42,4.89
2010-11-03,13392.7,4.42,6.33,4.79
2010-11-04,13595.73,4.52,6.47,4.88
2010-11-05,13733.36,4.57,6.55,4.93
2010-11-08,13807.3,4.65,6.69,5.04
2010-11-09,13714.29,4.67,6.74,5.12
2010-11-10,13705.68,4.7,6.78,5.1
2010-11-11,13684.94,4.67,6.73,5.05
2010-11-12,12726.54,4.38,6.35,4.75
2010-11-15,12808.09,4.48,6.49,4.85
2010-11-16,12217.27,4.32,6.3,4.74
2010-11-17,11917.49,4.17,6.09,4.58
2010-11-18,12146.15,4.25,6.18,4.64
2010-11-19,12295.85,4.37,6.35,4.8
2010-11-22,12303.55,4.43,6.46,4.84
2010-11-23,12062.41,4.38,6.41,4.83
2010-11-24,12407.66,4.5,6.55,4.93
2010-11-25,12604.08,4.52,6.57,4.94
2010-11-26,12539.01,4.5,6.54,4.91
2010-11-29,12536.55,4.52,6.58,4.95
2010-11-30,12336.29,4.42,6.41,4.85
2010-12-01,12310.38,4.4,6.4,4.81
2010-12-02,12409.02,4.43,6.45,4.88
2010-12-03,12443.0,4.4,6.4,4.82
2010-12-06,12422.79,4.34,6.31,4.74
2010-12-07,12657.0,4.42,6.39,4.82
2010-12-08,12615.41,4.4,6.37,4.79
2010-12-09,12353.27,4.31,6.24,4.67
2010-12-10,12460.46,4.37,6.32,4.71
2010-12-13,12905.02,4.5,6.5,4.87
2010-12-14,12926.62,4.55,6.58,4.94
2010-12-15,12829.36,4.53,6.57,4.92
2010-12-16,12795.68,4.53,6.56,4.92
2010-12-17,12759.6,4.53,6.58,4.96
2010-12-20,12557.55,4.48,6.52,4.9
2010-12-21,12872.45,4.53,6.57,4.97
2010-12-22,12766.95,4.5,6.52,4.94
2010-12-23,12644.58,4.38,6.39,4.83
2010-12-24,12556.85,4.3,6.27,4.73
2010-12-27,12303.19,4.2,6.1,4.59
2010-12-28,12063.8,4.11,5.97,4.47
2010-12-29,12114.56,4.18,6.07,4.54
2010-12-30,12138.9,4.19,6.11,4.56
2010-12-31,12458.55,4.29,6.23,4.65
2011-01-04,12714.51,4.35,6.3,4.72
2011-01-05,12647.63,4.35,6.3,4.74
2011-01-06,12599.66,4.32,6.27,4.72
2011-01-07,12573.94,4.29,6.21,4.69
2011-01-10,12331.16,4.17,6.06,4.58
2011-01-11,12385.17,4.15,5.99,4.54
2011-01-12,12409.98,4.16,6.01,4.55
2011-01-13,12423.34,4.15,6.02,4.52
2011-01-14,12294.17,4.06,5.89,4.45
2011-01-17,11734.62,3.89,5.65,4.27
2011-01-18,11771.59,3.9,5.67,4.28
2011-01-19,12066.55,3.99,5.79,4.36
2011-01-20,11566.74,3.85,5.6,4.21
2011-01-21,11639.96,3.87,5.62,4.24
2011-01-24,11488.92,3.78,5.46,4.14
2011-01-25,11446.37,3.74,5.35,4.07
2011-01-26,11599.67,3.8,5.43,4.15
2011-01-27,11795.33,3.86,5.52,4.18
2011-01-28,11894.23,3.88,5.57,4.24
2011-01-31,11994.68,3.91,5.61,4.28
2011-02-01,11991.51,3.91,5.63,4.27
2011-02-09,11807.93,3.87,5.61,4.24
2011-02-10,12170.51,3.98,5.76,4.35
2011-02-11,12292.49,4.03,5.82,4.4
2011-02-14,12737.8,4.12,5.9,4.47
2011-02-15,12711.58,4.12,5.91,4.47
2011-02-16,12884.87,4.19,6.01,4.54
2011-02-17,12788.34,4.2,6.05,4.54
2011-02-18,12613.11,4.16,6.01,4.52
2011-02-21,12872.47,4.24,6.11,4.6
2011-02-22,12473.33,4.12,5.96,4.47
2011-02-23,12492.71,4.15,6.02,4.52
2011-02-24,12578.43,4.17,6.05,4.53
2011-02-25,12633.88,4.17,6.04,4.54
2011-02-28,12902.44,4.2,6.03,4.54
2011-03-01,12948.72,4.21,6.06,4.56
2011-03-02,12880.27,4.18,6.04,4.55
2011-03-03,12698.16,4.11,5.93,4.44
2011-03-04,12893.84,4.16,5.98,4.5
2011-03-07,13140.88,4.22,6.03,4.54
2011-03-08,13144.18,4.22,6.06,4.54
2011-03-09,13158.22,4.23,6.08,4.56
2011-03-10,13004.86,4.21,6.04,4.54
2011-03-11,12848.02,4.19,6.03,4.52
2011-03-14,12958.29,4.23,6.08,4.58
2011-03-15,12705.32,4.17,6.02,4.54
2011-03-16,12865.75,4.22,6.08,4.56
2011-03-17,12650.67,4.15,5.97,4.5
2011-03-18,12721.99,4.18,6.01,4.52
2011-03-21,12643.73,4.15,5.97,4.46
2011-03-22,12667.26,4.14,5.97,4.47
2011-03-23,12845.53,4.19,6.02,4.53
2011-03-24,12771.46,4.19,6.03,4.54
2011-03-25,12942.07,4.21,6.06,4.57
2011-03-28,12875.52,4.19,6.02,4.54
2011-03-29,12677.61,4.11,5.92,4.42
2011-03-30,12661.22,4.08,5.87,4.37
2011-03-31,12562.9,4.04,5.8,4.33
2011-04-01,12699.42,4.08,5.86,4.38
2011-04-06,12740.87,4.06,5.85,4.36
2011-04-07,12890.66,4.1,5.89,4.39
2011-04-08,13036.23,4.15,5.95,4.47
2011-04-11,12925.05,4.11,5.91,4.4
2011-04-12,12902.22,4.09,5.89,4.41
2011-04-13,13102.08,4.13,5.92,4.42
2011-04-14,12991.93,4.12,5.99,4.4
2011-04-15,12965.75,4.12,5.97,4.39
2011-04-18,13001.33,4.12,5.97,4.35
2011-04-19,12799.24,4.07,5.92,4.36
2011-04-20,12753.85,4.07,5.95,4.36
2011-04-21,12798.75,4.1,5.98,4.44
2011-04-22,12708.42,4.06,5.94,4.41
2011-04-25,12508.01,3.96,5.79,4.28
2011-04-26,12448.48,3.9,5.67,4.17
2011-04-27,12358.88,3.84,5.6,4.1
2011-04-28,12149.25,3.74,5.44,3.97
2011-04-29,12312.99,3.8,5.46,4.01
2011-05-03,12423.46,3.83,5.5,4.06
2011-05-04,12070.41,3.75,5.4,3.92
2011-05-05,12085.99,3.75,5.42,3.94
2011-05-06,12067.61,3.77,5.45,3.94
2011-05-09,12125.01,3.79,5.39,3.99
2011-05-10,12216.94,3.82,5.43,4.02
2011-05-11,12202.62,3.82,5.45,4.03
2011-05-12,12072.21,3.77,5.38,3.99
2011-05-13,12156.61,3.79,5.41,3.98
2011-05-16,12051.24,3.78,5.41,4.02
2011-05-17,12128.5,3.78,5.38,4.0
2011-05-18,12230.69,3.78,5.41,4.02
2011-05-19,12158.11,3.77,5.4,4.01
2011-05-20,12161.03,3.76,5.38,4.02
2011-05-23,11742.19,3.62,5.18,3.89
2011-05-24,11749.92,3.62,5.16,3.87
2011-05-25,11615.42,3.57,5.1,3.84
2011-05-26,11530.7,3.54,5.07,3.81
2011-05-27,11492.71,3.47,5.02,3.7
2011-05-30,11478.21,3.43,4.93,3.62
2011-05-31,11665.14,3.5,4.93,3.69
2011-06-01,11699.83,3.54,5.0,3.74
2011-06-02,11506.52,3.49,4.93,3.7
2011-06-03,11642.4,3.55,5.01,3.76
2011-06-07,11741.26,3.58,5.06,3.78
2011-06-08,11761.1,3.59,5.09,3.81
2011-06-09,11513.2,3.51,4.97,3.72
2011-06-10,11593.38,3.52,4.97,3.73
2011-06-13,11521.98,3.51,4.95,3.71
2011-06-14,11732.04,3.57,5.02,3.78
2011-06-15,11615.97,3.54,5.03,3.75
2011-06-16,11435.99,3.47,4.94,3.64
2011-06-17,11409.16,3.43,4.88,3.59
2011-06-20,11328.67,3.4,4.82,3.54
2011-06-21,11509.98,3.45,4.88,3.59
2011-06-22,11543.65,3.45,4.89,3.61
2011-06-23,11775.32,3.52,4.97,3.67
2011-06-24,11996.08,3.6,5.07,3.77
2011-06-27,12026.29,3.64,5.13,3.85
2011-06-28,12047.09,3.66,5.15,3.88
2011-06-29,11913.2,3.62,5.1,3.81
2011-06-30,12110.93,3.67,5.16,3.86
2011-07-01,12178.08,3.69,5.19,3.88
2011-07-04,12441.17,3.78,5.3,3.98
2011-07-05,12440.37,3.8,5.34,3.98
2011-07-06,12425.68,3.81,5.37,4.0
2011-07-07,12392.93,3.82,5.38,3.99
2011-07-08,12404.34,3.82,5.37,3.99
2011-07-11,12438.56,3.85,5.42,4.04
2011-07-12,12268.19,3.79,5.34,3.94
2011-07-13,12479.15,3.86,5.44,4.03
2011-07-14,12440.83,3.88,5.53,4.07
2011-07-15,12506.94,3.91,5.57,4.1
2011-07-18,12490.55,3.91,5.57,4.09
2011-07-19,12381.46,3.86,5.51,4.02
2011-07-20,12393.99,3.86,5.5,4.02
2011-07-21,12301.41,3.82,5.44,3.98
2011-07-22,12352.5,3.84,5.46,4.01
2011-07-25,11966.24,3.69,5.24,3.84
2011-07-26,12008.53,3.7,5.26,3.85
2011-07-27,12116.86,3.75,5.33,3.94
2011-07-28,12085.92,3.73,5.31,3.92
2011-07-29,11990.43,3.7,5.27,3.86
2011-08-01,12002.42,3.7,5.28,3.87
2011-08-02,11932.04,3.68,5.25,3.85
2011-08-03,11922.37,3.7,5.26,3.86
2011-08-04,11934.41,3.71,5.29,3.88
2011-08-05,11701.76,3.59,5.27,3.79
2011-08-08,11312.63,3.43,5.02,3.58
2011-08-09,11315.08,3.42,5.03,3.55
2011-08-10,11449.58,3.47,5.09,3.61
2011-08-11,11627.49,3.52,5.18,3.66
2011-08-12,11651.29,3.54,5.19,3.72
2011-08-15,11767.74,3.59,5.25,3.79
2011-08-16,11665.41,3.56,5.22,3.76
2011-08-17,11598.28,3.54,5.21,3.76
2011-08-18,11414.16,3.48,5.07,3.7
2011-08-19,11301.53,3.45,5.02,3.66
2011-08-22,11112.64,3.41,5.07,3.63
2011-08-23,11243.42,3.53,5.15,3.69
2011-08-24,11238.95,3.53,5.07,3.7
2011-08-25,11598.93,3.6,5.15,3.76
2011-08-26,11568.17,3.59,5.17,3.78
2011-08-29,11372.38,3.55,5.14,3.73
2011-08-30,11344.45,3.51,5.04,3.7
2011-08-31,11397.48,3.49,5.0,3.68
2011-09-01,11352.86,3.47,4.98,3.63
2011-09-02,11228.3,3.43,4.93,3.59
2011-09-05,10954.9,3.35,4.82,3.49
2011-09-06,10778.43,3.31,4.79,3.47
2011-09-07,11011.18,3.39,4.9,3.57
2011-09-08,10933.31,3.36,4.85,3.53
2011-09-09,10892.39,3.34,4.82,3.49
2011-09-13,10775.3,3.29,4.74,3.44
2011-09-14,10822.4,3.32,4.8,3.48
2011-09-15,10848.02,3.33,4.9,3.5
2011-09-16,10878.23,3.33,4.81,3.49
2011-09-19,10657.63,3.26,4.81,3.4
2011-09-20,10679.3,3.28,4.83,3.43
2011-09-21,10991.85,3.37,4.95,3.54
2011-09-22,10660.47,3.28,4.83,3.43
2011-09-23,10538.4,3.25,4.78,3.4
2011-09-26,10328.47,3.19,4.71,3.36
2011-09-27,10448.66,3.21,4.7,3.39
2011-09-28,10369.93,3.16,4.63,3.32
2011-09-29,10287.9,3.08,4.47,3.2
2011-09-30,10292.33,3.08,4.47,3.2
2011-10-10,10170.75,3.06,4.45,3.17
2011-10-11,10065.47,3.04,4.43,3.17
2011-10-12,10425.93,3.14,4.57,3.28
2011-10-13,10481.84,3.18,4.63,3.31
2011-10-14,10438.26,3.17,4.62,3.31
2011-10-17,10513.49,3.18,4.63,3.31
2011-10-18,10226.93,3.09,4.5,3.22
2011-10-19,10105.74,3.06,4.47,3.24
2011-10-20,9796.23,2.97,4.35,3.16
2011-10-21,9697.21,2.92,4.26,3.09
2011-10-24,9957.62,2.97,4.31,3.09
2011-10-25,10203.4,3.04,4.4,3.19
2011-10-26,10315.75,3.05,4.33,3.2
2011-10-27,10323.29,3.04,4.32,3.19
2011-10-28,10561.99,3.1,4.43,3.28
2011-10-31,10480.91,3.09,4.45,3.3
2011-11-01,10441.7,3.09,4.46,3.29
2011-11-02,10581.75,3.14,4.53,3.35
2011-11-03,10624.12,3.16,4.56,3.34
2011-11-04,10699.49,3.17,4.58,3.35
2011-11-07,10591.66,3.15,4.57,3.35
2011-11-08,10541.1,3.12,4.52,3.31
2011-11-09,10625.88,3.17,4.54,3.38
2011-11-10,10477.55,3.13,4.49,3.33
2011-11-11,10418.93,3.12,4.5,3.32
2011-11-14,10645.68,3.19,4.59,3.43
2011-11-15,10583.0,3.2,4.62,3.45
2011-11-16,10313.33,3.12,4.52,3.38
2011-11-17,10303.16,3.12,4.53,3.35
2011-11-18,10025.17,3.04,4.41,3.27
2011-11-21,10033.79,3.04,4.41,3.28
2011-11-22,10028.2,3.04,4.41,3.27
2011-11-23,9957.32,3.03,4.39,3.26
2011-11-24,9966.74,3.03,4.38,3.26
2011-11-25,9886.25,3.0,4.35,3.21
2011-11-28,9884.7,3.01,4.35,3.22
2011-11-29,10012.94,3.05,4.41,3.28
2011-11-30,9693.39,2.93,4.23,3.1
2011-12-01,9917.86,2.99,4.31,3.16
2011-12-02,9808.23,2.92,4.23,3.12
2011-12-05,9586.08,2.84,4.1,3.01
2011-12-06,9586.94,2.84,4.1,3.03
2011-12-07,9606.25,2.85,4.1,3.03
2011-12-08,9580.52,2.85,4.1,3.04
2011-12-09,9480.27,2.82,4.06,3.02
2011-12-12,9376.28,2.79,4.0,2.98
2011-12-13,9190.88,2.7,3.86,2.85
2011-12-14,9093.03,2.66,3.78,2.8
2011-12-15,8871.09,2.6,3.68,2.73
2011-12-16,9081.94,2.66,3.76,2.81
2011-12-19,9054.08,2.67,3.76,2.82
2011-12-20,9031.67,2.66,3.76,2.8
2011-12-21,8884.25,2.6,3.67,2.72
2011-12-22,8909.35,2.57,3.6,2.69
2011-12-23,8976.52,2.59,3.61,2.7
2011-12-26,8876.19,2.57,3.58,2.67
2011-12-27,8711.55,2.5,3.48,2.57
2011-12-28,8739.73,2.49,3.45,2.56
2011-12-29,8781.32,2.49,3.44,2.58
2011-12-30,8918.82,2.54,3.5,2.62
2012-01-04,8695.99,2.47,3.42,2.54
2012-01-05,8600.26,2.39,3.26,2.43
2012-01-06,8634.42,2.4,3.27,2.43
2012-01-09,8946.09,2.49,3.39,2.55
2012-01-10,9281.25,2.59,3.52,2.64
2012-01-11,9239.21,2.59,3.53,2.66
2012-01-12,9200.93,2.58,3.53,2.63
2012-01-13,9030.59,2.49,3.4,2.51
2012-01-16,8827.47,2.42,3.29,2.44
2012-01-17,9264.09,2.54,3.45,2.56
2012-01-18,9115.27,2.48,3.38,2.49
2012-01-19,9300.22,2.51,3.4,2.51
2012-01-20,9466.14,2.55,3.44,2.55
2012-01-30,9274.85,2.53,3.44,2.53
2012-01-31,9303.65,2.53,3.45,2.55
2012-02-01,9193.39,2.51,3.43,2.53
2012-02-02,9382.13,2.56,3.5,2.58
2012-02-03,9436.99,2.59,3.56,2.65
2012-02-06,9448.64,2.61,3.6,2.68
2012-02-07,9266.71,2.56,3.54,2.63
2012-02-08,9557.58,2.63,3.63,2.69
2012-02-09,9560.73,2.65,3.65,2.72
2012-02-10,9590.95,2.66,3.68,2.74
2012-02-13,9585.08,2.68,3.72,2.78
2012-02-14,9543.78,2.68,3.73,2.77
2012-02-15,9673.44,2.72,3.79,2.83
2012-02-16,9622.83,2.71,3.79,2.82
2012-02-17,9615.34,2.7,3.77,2.8
2012-02-20,9616.65,2.71,3.78,2.83
2012-02-21,9695.87,2.74,3.82,2.85
2012-02-22,9862.54,2.79,3.89,2.92
2012-02-23,9918.94,2.81,3.89,2.91
2012-02-24,10124.15,2.85,3.93,2.94
2012-02-27,10177.33,2.86,3.94,2.96
2012-02-28,10161.86,2.83,3.85,2.94
2012-02-29,10054.85,2.78,3.81,2.87
2012-03-01,10060.96,2.79,3.83,2.87
2012-03-02,10299.94,2.85,3.9,2.94
2012-03-05,10226.44,2.85,3.91,2.95
2012-03-06,10093.81,2.82,3.89,2.92
2012-03-07,10054.87,2.8,3.87,2.88
2012-03-08,10171.13,2.84,3.92,2.94
2012-03-09,10334.38,2.88,3.97,2.98
2012-03-12,10300.5,2.89,4.0,3.01
2012-03-13,10427.24,2.92,4.03,3.03
